X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,STREET_ADDRESS,PROPERTY_NAME,OPA_ACCOUNT_NUM,ZIP_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,OPA_SQUARE_FOOTAGE,ELECTRICITY_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,TOTAL_GHG_EMISSIONS_MTCO2E,NOTES,X_COORD,Y_COORD
-75.13226318359375,39.999633789062493,1189,4598608,173 Allegheny Avenue,Casa Caribe,72187310,19133,1,1998,Multifamily Housing,65270,1076183.697,1416827.502000,,,85,38.200000,69,1750.8,184.300000,,-75.132343,39.99946236
-75.13226318359375,39.999633789062493,1190,4598608,173 Allegheny Avenue,Casa Caribe,881448410,19133,1,1998,Multifamily Housing,65270,1076183.697,1416827.502000,,,85,38.200000,69,1750.8,184.300000,,-75.132343,39.99946236
-75.15557861328125,39.913208007812507,1191,5053754,424 West Oregon Avenue,Burlington Coat Factory 815,882087505,19148,0,1982,Other - Mall,80000,2544411.994,504445.439400,,,,38.100000,95.700000,490.5,284.600000,,-75.15559822,39.91313854
-75.1549072265625,39.99023437499999,1192,6369765,2415 N. Broad Street,Ruth Williams House,Not Available,19132,1,2017,Multifamily Housing,50248,1089929.28,822297.670000,,,,38.100000,77.900000,1541.1,154.100000,,-75.15491166,39.99006095
-75.17449951171875,39.953613281249993,1193,4938535,2026-58 Market St,2040 Market St Associates,881035650,19103,1,1973,Multifamily Housing,305420,11651256.66,,,,78,38.100000,106.800000,6390.6,1180.400000,,-75.17464833,39.95339046
-75.17169189453125,39.955383300781243,1194,5017536,1900-24 Arch St.,1912-20 Arch St. Associates,881035925,19103,1,2014,Multifamily Housing,332245,11106131.65,1509792.074000,,,77,38,98.400000,5900.2,1205.400000,,-75.17176749,39.95517741
-74.9857177734375,40.103393554687493,1195,3879065,12270 Townsend Rd,Holts Cigar Company,884292000,19154,1,1970,Refrigerated Warehouse,65347,1488400.041,480730.670000,,,74,37.800000,89.700000,695,176.300000,,-74.98570131,40.10321985
-75.16180419921875,39.965209960937493,1196,4926433,640 North Broad Street,Lofts 640,881443495,19130,1,1913,Multifamily Housing,388910,11871941.4,2841503.810000,,,64,37.800000,93.100000,9094.6,1353.700000,,-75.16189493,39.96496974
-75.15570068359375,39.9508056640625,1197,1299442,900 MARKET STREET,PA0143ZZ-RN NIX FED BLDG & USPO,781051010,19107,1,1973,Office,404950,8859466.132,,,6096723,87,37.800000,81.200000,1863.4,1302.400000,,-75.155738,39.95061821
-74.99591064453125,40.113220214843743,1198,3959886,2190 Hornig Rd,Finishing Trades Institute,778495000,19116,1,1988,Adult Education,78000,875706.1776,2067358.967000,,,,37.700000,59.300000,153.5,198.500000,,-74.9959138,40.11299972
-75.23651123046875,39.899230957031236,1199,5052885,3501 Island Avenue,3501 ISLAND AVE ACQUISITION LLC,884171485,19153,1,1987,Distribution Center,84471,2205408.981,979703.102900,,,,37.700000,85.300000,193.7,275.500000,,-75.23655606,39.89911556
-75.1444091796875,39.95281982421875,1200,4989997,229 Arch Street,Berger Building,881000437,19106,1,1874,Multifamily Housing,72300,2722423.882,,,,51,37.700000,105.400000,2111.2,275.800000,,-75.14438449,39.95255679
-75.1732177734375,39.962829589843743,1201,5810895,500 North 21st Street,Dalian on the Park,"881553270;881553260",19130,1,2016,Multifamily Housing,450000,12375214.82,4554752.957000,,,86,37.600000,87.600000,8427.4,1495.700000,,-75.17320628,39.96256151
-74.96771240234375,40.083007812499993,1202,6354503,4200 woodhaven rd,Charles Simon Trust,886761652,19154,1,1973,Multifamily Housing,63708,2398492.696,,,,,37.600000,105.400000,6195.4,243,,-74.96775406,40.08290822
-75.173583984375,39.95098876953125,1203,3960078,135 S. 20th Street,The Chatham,881026300,19103,1,1927,Multifamily Housing,85328,3209791.232,,,,74,37.600000,105.300000,4.6,325.200000,,-75.17359742,39.95078256
-75.2227783203125,40.024841308593757,1204,6022880,1 Cotton Street,The Isle,881088800,19127,1,2017,Multifamily Housing,171098,5471657.212,939499.938000,,,70,37.500000,95.300000,2985.2,604.200000,,-75.22285668,40.02471187
-75.15997314453125,39.96679687499999,1205,6832335,699 N Broad St.,Divine Lorraine Hotel,Not Available,19123,1,1892,Multifamily Housing,130000,4872830.74,,,,66,37.500000,105,3128.4,493.700000,,-75.16001537,39.96667628
-75.143798828125,39.978027343749993,1206,4954107,1730 North 5th St,Sewing Factory,881066605,19122,1,1931,Multifamily Housing,118946,4426466.076,25239.600350,,,13,37.400000,104.400000,19456.8,449.800000,,-75.14377188,39.97780547
-75.16668701171875,39.948425292968743,1207,4432934,1500 Locust Street,1500 Locust,881030000,19102,1,1974,Multifamily Housing,684898,16725432.93,,,8815451,96,37.300000,83.900000,19074.8,2279.800000,,-75.16667851,39.94823624
-75.056884765625,40.09564208984375,1208,3330724,600 SHARON LANE,Greenberg,786010200,19115,1,1965,K-12 School,90000,1706920.216,44328.596150,1587414.100000,,84,37.100000,71.400000,1010.6,293.100000,,-75.05693849,40.0954652
-75.162109375,39.947204589843743,1209,5031814,249-57 S. 13th Street,John C. Anderson Apartments,886806500,19107,1,2013,Multifamily Housing,62925,1991658.44,331679.311000,,,74,36.900000,94.200000,1933.7,219.400000,,-75.16215878,39.94713019
-75.21380615234375,39.975830078124986,1210,4096072,1300 Belmont Ave.,Devon/Belmont LLC,884220000,19104,1,1950,Self-Storage Facility,150000,2967562.775,2555825.670000,,,,36.800000,73.300000,28.8,436.400000,,-75.21382137,39.97561745
-75.15899658203125,40.065185546875,1211,3589772,1858 E WASHINGTON LANE,Pennypacker,784472600,19146,1,1930,K-12 School,173000,816713.0388,5553857.876000,,,97,36.800000,46.900000,268.7,377.700000,,-75.15903582,40.06514101
-75.165283203125,39.94140625,1212,6678814,777 S Broad St,777 South Broad,881576550,19147,1,2016,Multifamily Housing,218753,7915212.192,128210.476000,,,50,36.800000,101.900000,4795.8,808.700000,,-75.16535517,39.9412277
-75.18701171875,39.976989746093743,1213,6433744,3100 West Thompson Street,CS Brewerytown Associates LP,881070250,19121,2,2016,Multifamily Housing,53000,1935999.508,,,,72,36.500000,102.300000,1442.9,196.100000,,-75.18704387,39.97678569
-75.1309814453125,40.006225585937507,1214,3512112,160 W ERIE AVE,GWC/GLC 19070/160 W ERIE AVE/PHILADELPHIA/PA,777634005,19140,1,1905,Non-Refrigerated Warehouse,60158,2196089.444,,,,57,36.500000,102.200000,378,222.500000,,-75.13099596,40.00599493
-75.1624755859375,39.937988281250007,1215,4590384,1135 WASHINGTON AVE,U-Haul Moving and Storage of South Philadelphia (1135) (808066),884005160,19147,1,1907,Self-Storage Facility,70200,1485077.777,1066124.687000,,,,36.300000,75.200000,52.8,207.100000,,-75.16252568,39.93778584
-75.15228271484375,39.945983886718736,1216,4992110,604 S Washington Square,Hopkinson House,888051083,19106,1,1963,Multifamily Housing,780000,13637968.72,14618400.720000,,,100,36.200000,68.600000,29068.6,2158.100000,,-75.15231228,39.94590227
-75.1343994140625,39.961791992187507,1217,5042598,901 N Penn St,Waterfront Square,888062668,19123,4,2009,Multifamily Housing,852000,19797713.74,11008781.990000,,,91,36.200000,78.600000,20281.2,2590.500000,,-75.13450966,39.96170718
-75.05218505859375,40.017211914062479,1218,6031757,6201 Keystone St,Tacony Academy Charter School,778771890,19135-3701,1,2015,K-12 School,86492,3125.392,3118958.056000,,,100,36.100000,38,247.6,166,,-75.05224698,40.01703268
-75.18621826171875,40.042602539062493,1219,4926233,221 W. Johnson Street,Nugent Senior Apartments,886653700,19144,1,2013,Multifamily Housing,54015,1944447.62,,,,50,36,100.800000,1021.8,197,,-75.18624095,40.04251272
-75.14556884765625,39.956420898437493,1220,4998818,319 Vine Street,York Square Condominium Association,888110000,19106,1,2005,Multifamily Housing,103000,2400342,1307124.044000,,,92,36,78.600000,1508.8,312.600000,,-75.14561795,39.95627962
-75.069091796875,40.052612304687507,1221,3600823,1800 COTTMAN AVE,Wilson W,786082400,19111,1,1928,K-12 School,139500,1694990.841,492580.899900,2800158.200000,,91,35.800000,58,687.4,405.700000,,-75.06908176,40.05235873
-75.15679931640625,40.020202636718743,1222,6235954,4428-4470 & 4413-4451 Germantown Ave. ,Nicetown Court I & II,"886620000;886620100;886620201;886620301",19140,31,2013,Multifamily Housing,128788,2407325.34,2206606.855000,,,96,35.800000,70.300000,9121.2,361.100000,,-75.15694149,40.02005119
-75.21929931640625,39.999023437499993,1223,7150331,2560 Belmont Avenue,BELMONT SPECIALTY HOUSING II,886610010,19131,1,2016,Multifamily Housing,50970,1288216.636,530533.420000,,,85,35.700000,81.700000,915.2,158.700000,,-75.21929538,39.99885816
-75.06280517578125,40.0673828125,1224,5029250,8020 Algon Avenue,8020 Algon,881183500,19152,1,1964,Multifamily Housing,50840,648058.22,1161097.735000,,,99,35.600000,59.700000,1004.6,127.300000,,-75.06281164,40.06727797
-75.15966796875,39.959228515625,1225,4898629,1238 Callowhill Street,(PA2509) - Beaux Arts,888053785,19123,1,1909,Multifamily Housing,93600,3324574.324,,,,54,35.500000,99.500000,1315.8,336.800000,,-75.15971221,39.95902749
-74.98388671875,40.11041259765625,1226,4067659,12300 McNulty Road,Main Warehouse,884292540,19154,1,1985,Distribution Center,56947,506381.744,1492522.454000,,,67,35.100000,52.400000,39697.6,130.600000,,-74.98396067,40.11019456
-75.1536865234375,39.903808593749993,1227,3815287,3501 S. Third Street,Procacci Brothers Sales Corp. B5,884151000,19148,1,1968,Non-Refrigerated Warehouse,99545,3496788.2,,,,73,35.100000,98.400000,534.6,354.300000,,-75.15365689,39.90359021
-75.1768798828125,40.02301025390625,1228,6436664,5215 Schuyler Street,5215 Schuyler,881061350,19144,1,1910,Multifamily Housing,51000,648058.22,1129800.027000,,,99,34.900000,58.800000,2572.6,125.700000,,-75.17685508,40.02285725
-75.097900390625,40.006408691406243,1229,3962326,1509 e erie ave,castor,882120009,19124,1,1945,Retail Store,60000,846346.6,1248129.129000,,,93,34.900000,61.300000,35.9,152,,-75.09795947,40.00620115
-75.18548583984375,40.074401855468743,1230,5018938,1000 Ivy Hill Rd.,Laverock Apt.,881155012,19150,1,2007,Multifamily Housing,83286,2018539.2,882396.406000,,,77,34.800000,79,4533,251.400000,,-75.18554699,40.07426788
-75.09576416015625,40.03424072265625,1231,3597850,5501 Whitaker Ave,CDC,884120510,19124,1,1964,Distribution Center,1197220,12871510.69,28712476.710000,,,75,34.700000,55.300000,2004.8,2829.100000,,-75.09580005,40.03408553
-75.13958740234375,39.965820312499993,1232,5074243,1010 N Hancock St,Montesino,881006605,19123,1,2009,Multifamily Housing,99500,3452039.82,,,,100,34.700000,97.100000,1569.5,349.700000,,-75.13960314,39.96572135
-75.18798828125,39.959228515625,1233,6442628,3201 Race Street,Vue32,881108060,19104,1,2017,Multifamily Housing,176000,6085554.488,,,,87,34.600000,96.800000,2795,616.500000,,-75.18796999,39.95906533
-75.1776123046875,39.957641601562486,1234,4992126,2301 Cherry St,Rivers Edge Condominium Association,888083961,19103,1,1982,Multifamily Housing,240000,6024909.6,2290031.850000,,,89,34.600000,80.300000,6257.5,732,,-75.17765759,39.95743983
-75.1448974609375,39.956420898437493,1235,4905423,303 Vine Street,Penns View Apartments,881006325,19106,1,1908,Multifamily Housing,63000,2178074.084,,,,74,34.600000,96.800000,1595.9,220.700000,,-75.14496879,39.95619932
-75.16729736328125,39.96002197265625,1236,4930757,1 Franklin Town Boulevard,One Franklin Town,881146350,19103,1,1988,Multifamily Housing,521968,13764103.54,4268529.914000,,,86,34.500000,82.400000,15762.2,1621.200000,,-75.16734448,39.95988045
-75.171875,39.9508056640625,1237,6436857,135 S. 19th St,Wellington Apartments,Not Available,19103,1,1926,Multifamily Housing,134357,4564873.856,,60410,,72,34.400000,95.600000,4329.9,467,,-75.17195303,39.95071499
-75.15936279296875,39.935791015624986,1238,6934780,921 Ellsworth St,Birchwood at Cedars Village-Ingerman,886930205,19147,1,2013,Multifamily Housing,53300,1833458.672,,,,69,34.400000,96.300000,1460.9,185.800000,,-75.15941052,39.93571755
-75.1708984375,39.9508056640625,1239,4961098,130 S 18th St.,10 Rittenhouse Square,888095900,19103,1,2009,Multifamily Housing,480715,13381962.95,3025739.250000,,8394,79,34.100000,84.600000,12111.9,1517,,-75.17102591,39.95068308
-75.13958740234375,39.9144287109375,1240,3707307,2610 S DELAWARE AVE,PECO Oregon Shops,Not Available,19148,1,1955,Other - Utility,155863,5307468.36,,,,,34.100000,95.300000,0.7,537.700000,,-75.13967432,39.91419043
-75.159912109375,39.96380615234375,1241,4094880,615 North Broad St,Rodeph Shalom,771064000,19123,1,1927,Worship Facility,72000,2343151.08,99417.025900,,,44,33.900000,92.600000,474.7,242.700000,,-75.15999718,39.96359125
-75.05157470703125,40.069030761718736,1242,6443045,8318 Bustleton Avenue,8318 Bustleton Ave,Not Available,19152,1,1955,Strip Mall,75812,2558560.193,,,,,33.700000,94.500000,2088,259.200000,,-75.05158044,40.06881155
-74.98919677734375,40.088623046875,1243,3690153,10905 Dutton Rd,Flynn & OHara Uniforms,884282000,19154,1,1970,Distribution Center,58000,607816.4096,1346206.009000,,,80,33.700000,53.700000,523.8,133.100000,,-74.98924987,40.08842384
-75.13690185546875,39.96258544921875,1244,6377396,800 N. Delaware Ave.,Penn Treaty Village-800 N. Delaware Ave.,881006076,19123,1,2014,Multifamily Housing,160000,3891798.852,1463281.201000,,,70,33.500000,77.700000,2261.4,472,,-75.13690495,39.96250874
-75.185302734375,39.977416992187486,1245,5145605,3000A West Master Street,The Lofts At Brewerytown,881070310,19121,1,2005,Multifamily Housing,131317,2867735.502,1522385.973000,,,95,33.400000,73.300000,3336.3,371.400000,,-75.18538308,39.97725193
-75.2196044921875,39.954833984374993,1246,5019175,241 S 49th St. ,Croydon Hall Apartments,881145500,19139,1,1900,Multifamily Housing,116000,3692207.088,182467.466800,,,86,33.400000,90.800000,3691.1,383.800000,,-75.2196087,39.95460555
-75.1868896484375,39.953002929687493,1247,6766532,3131 Walnut St,Left Bank,Not Available,19104,2,1999,Multifamily Housing,672682,21078322.64,1347055.062000,,,,33.300000,89.800000,14859.3,2207,,-75.1869522,39.95293704
-74.98358154296875,40.049438476562493,1248,5015305,9503 State Road,Beacon Pointe Apartments,881233101,19114,1,1980,Multifamily Housing,112921,1894239.699,1844999.635000,,,100,33.100000,64.100000,3348.2,289.900000,,-74.98364262,40.04925372
-75.16668701171875,39.947814941406243,1249,3637445,1501 Spruce Street,Avenue of the Arts,883423600,19102,1,2002,Parking,243057,5054802.936,2965242.596000,,,,33,71,1845.3,669.600000,,-75.16666133,39.94762056
-75.00360107421875,40.109619140625,1250,3883890,2050 Byberry Road,Ardex Laboratories Inc,884235500,19116,1,1968,Manufacturing/Industrial Plant,75440,1293127.528,1173269.860000,,,,32.700000,64.300000,1129.4,193.300000,,-75.00375322,40.10938896
-75.0811767578125,40.009216308593743,1251,3876056,4520 Worth St,Globe Dye Works,884090500,19124,1,1900,Mixed Use Property,129025,1609532.183,2590107.186000,,,,32.500000,56,179,300.600000,,-75.08126437,40.00909898
-75.2366943359375,40.0635986328125,1252,1296342,8500 Henry Avenue,10274-Andorra - Solar,882116500,19128,1,1997,Retail Store,82784,2125003.836,553499.996800,,,94,32.400000,78.900000,213,244.700000,,-75.23672803,40.06334962
-75.13909912109375,39.951599121093736,1253,4988462,7 N. Columbus Blvd,(PA2449) - Pier 5 COA,888060400,19106,1,1985,Multifamily Housing,205450,6653956.156,,,,73,32.400000,90.700000,8462,674.100000,,-75.13910503,39.95151255
-75.15936279296875,39.960632324218743,1254,5216880,429 N. 13th Street,429 N. 13th Street,888057285,19123,1,1900,Multifamily Housing,60120,1188082.284,756982.774800,,,99,32.400000,68.600000,766.8,160.600000,,-75.15941644,39.96039763
-75.1978759765625,39.95562744140625,1255,6177103,3737 Chestnut Street,3737 Chestnut,Not Available,19104,1,2015,Multifamily Housing,506548,13174441.7,3174806.977000,,,83,32.300000,79.400000,7057.8,1503.300000,,-75.19784642,39.95537461
-75.01361083984375,40.10601806640625,1256,3685736,1771 TOMLINSON ROAD,ROOSEVELT BOULEVARD ASSOC.,88-4-232400,19116,1,1970,Other,207000,2329922.414,4361689.992000,,,,32.300000,53.600000,479.2,467.700000,,-75.01360337,40.10581083
-75.224609375,40.001403808593736,1257,4954970,4700 City Avenue,Mansion at Bala,881155152,19131,7,2010,Multifamily Housing,444073,14355010.76,,,,49,32.300000,90.500000,11561.1,1454.300000,,-75.22460624,40.0013311
-75.17626953125,39.9573974609375,1258,5001981,2201 Cherry St,2201 Cherry Street,888084309,19103,1,1988,Multifamily Housing,52500,1687121.404,,,,91,32.100000,90,1846.9,170.900000,,-75.17632517,39.95716053
-75.18609619140625,39.977600097656236,1259,6392978,1363 N. 31st Street,The Fairmount at Brewerytown,Not Available,19121,0,2016,Multifamily Housing,272255,8741939.792,,,,64,32.100000,89.900000,3559.4,885.700000,,-75.18609454,39.9774951
-75.16339111328125,39.93341064453125,1260,4972768,1148 Wharton Street,Wharton Street Lofts,771179000,19147,1,1910,Multifamily Housing,69175,2216522.206,,,,47,32,89.700000,2065.4,224.600000,,-75.16347122,39.93331939
-75.14190673828125,39.952209472656243,1261,4905495,101-111 Arch Street,Smythe Stores Condominiums,888053613,19106,1,1900,Multifamily Housing,61918,1976626.192,,,,90,31.900000,89.400000,1681.6,200.300000,,-75.14192222,39.95201825
-75.1483154296875,39.993591308593757,1262,3569581,1007-15 W. LEHIGH AVENUE,1007-15 W. LEHIGH AVENUE,881134805,19133,1,1940,Residence Hall/Dormitory,60000,1024887.689,864828.626200,,,97,31.500000,63,769.6,149.800000,,-75.14831023,39.99352782
-75.2222900390625,40.024841308593757,1263,4905265,4250 Main Street,Canal House,881079200,19127,1,1840,Multifamily Housing,80000,2519448.096,,,,60,31.500000,88.200000,1227.1,255.200000,,-75.2223146,40.02460046
-75.18621826171875,40.03900146484375,1264,5020503,6300 Greene st,Wesley Enhanced Living At Stapeley,881436600,19144,2,1909,Residential Care Facility,176920,3799630.496,1781814.614000,,,,31.500000,70.700000,5272.3,479.600000,,-75.1861947,40.03878641
-75.02301025390625,40.048828125,1265,3695833,3301 Solly Avenue,Father Judge High School,778508000,19136,3,1954,K-12 School,153961,2737727.725,1870599.880000,212106,,92,31.300000,63.900000,1288.5,392.500000,,-75.0229875,40.04868528
-75.1663818359375,39.96002197265625,1266,4052590,1666 Callowhill Street,The Lofts at Logan View,888088056,19130,1,1903,Multifamily Housing,128000,3995090.328,,,,83,31.200000,87.400000,3758.7,404.700000,,-75.1664489,39.95991232
-75.01898193359375,40.07159423828125,1267,3773860,2800 Grant Ave.,"Muller, Inc.",884224004,19114,1,1984,Non-Refrigerated Warehouse,214815,5574010.388,1114014.455000,,,33,31.100000,78.100000,625.5,623.900000,,-75.01898589,40.07144838
-75.00531005859375,40.052795410156243,1268,3789968,9119 Frankford Ave,"Measy Clyde & Etal, Paul Shcaly",884259100,19114,1,1951,Other,139425,2296761.186,,2022114,,,31,60.800000,278.1,382.700000,,-75.00530916,40.05254891
-74.99456787109375,40.07562255859375,1269,3858410,3252 Chesterfield Rd.,Christ the King,778113000,19114,2,1963,Worship Facility,100012,571801.0436,2527175.062000,,,98,31,42.500000,537.3,192.200000,,-74.9946543,40.07550678
-75.220703125,39.92303466796875,1270,6404219,6100 Eastwick Ave ,HELP USA 6100,Not Available,19142,1,2007,Multifamily Housing,51456,585828.1168,1005592.568000,,,96,30.900000,52.400000,3430.6,112.800000,,-75.2207358,39.92282584
-75.0164794921875,40.038208007812507,1271,3682801,8301 Torresdale Ave.,Wolf Investments Corp. #3,88-4-259500,19136,1,1963,Other,143000,2074907.146,2334087.031000,,,,30.800000,57.800000,1721.3,334.200000,,-75.01656761,40.03799743
-75.1719970703125,39.95501708984375,1272,6777754,1901 John F. Kennedy Boulevard,"(PA2610) - Kennedy House, Inc.",Not Available,19103,1,1969,Multifamily Housing,800000,24490308.99,,,6795,89,30.600000,85.700000,15557.2,2481.600000,,-75.17208701,39.95478278
-75.15380859375,39.994201660156236,1273,3569946,2701 N. BROAD STREET,2701 N. BROAD STREET,883361500,19132,1,1923,Mixed Use Property,200000,6097888.868,8235.337739,,,,30.500000,85.400000,1060.6,618.200000,,-75.15382918,39.99412307
-75.13946533203125,40.04620361328125,1274,3956315,1200 W. Godfrey Avenue,Salus University,776553600,19141,1,1976,Mixed Use Property,70000,1990274.533,146492.931200,,,95,30.500000,81.800000,360.2,209.400000,,-75.13955298,40.04615322
-75.232177734375,39.986999511718743,1275,6149339,2001 N. 54th Street,Wynne Senior,886666500,19131,1,2017,Multifamily Housing,56530,1388359.86,308600.000900,,,83,30,74.500000,861.7,157,,-75.2321678,39.98688326
-75.05450439453125,40.046386718750007,1276,3954726,2327-83 Cottman Ave,Roosevelt Mall-Macy's Building,882065510,19149,1,1960,Retail Store,313000,6738256.44,2628799.178000,,,96,29.900000,69.100000,1268.7,822.300000,,-75.05450955,40.04631702
-75.15899658203125,39.998229980468764,1277,3571438,2900-12 N. 17TH STREET,2900-12 N. 17TH STREET,881427020,19132,1,1926,Residence Hall/Dormitory,60000,1395191.708,395847.369300,,,,29.900000,72,636.6,162.400000,,-75.15906462,39.99809718
-75.07061767578125,39.9921875,1278,6435184,3000 Orthodox St. ,3000 Orthodox St.,884206500,19137,0,1964,Non-Refrigerated Warehouse,54495,953010.4968,671977.005200,,,90,29.800000,61.900000,181.4,132.200000,,-75.07063664,39.9919759
-75.1448974609375,39.951232910156243,1279,4905892,225-231 Church Street,Sugar Refinery,881007000,19106,1,1900,Multifamily Housing,66104,1970576.716,,,,87,29.800000,83.500000,1928.6,199.600000,,-75.14490714,39.95097388
-75.1768798828125,39.966186523437486,1280,3751922,2319-2331 Green Street,St. Francis Xavier Church,772147500,19130,3,1906,Worship Facility,57540,157479.154,1555973.227000,,,,29.800000,36.100000,53.4,98.600000,,-75.17687777,39.96609894
-75.24151611328125,39.921386718749993,1281,5027740,2125 S 70th Street,Paschall Senior Housing,881450720,19142,1,2009,Multifamily Housing,53310,673852.2576,895679.390800,,,100,29.400000,53,932.9,115.800000,,-75.2415456,39.92119367
-75.22808837890625,39.911987304687486,1282,3597393,6900 Lindbergh Blvd.,6900 Lindbergh Blvd.,884161700,19142,1,1975,Distribution Center,224684,2677174.279,3860358.296000,,,64,29.100000,51.400000,558.9,476.300000,,-75.22812528,39.91179759
-75.1220703125,39.997192382812493,1283,7157939,426-36 E Allegheny Avenue,Pine Tree Silk Mill,Not Available,19134,1,1908,Mixed Use Property,84500,1399227.762,1059055.293000,,,,29.100000,59.500000,769.2,198,,-75.12210594,39.99699858
-75.16058349609375,40.002197265624993,1284,5945319,1900 W Allegheny Ave,Allegheny Apts Phase 1 & 2,"886653901; 886653905",19119,1,2016,Multifamily Housing,102485,#VALUE!,2953763.430000,,,,28.800000,30.300000,3041,156.900000,,-75.16066891,40.00204903
-75.15509033203125,39.954406738281236,1285,5098738,910 Cherry Street,910 Cherry Street,881010120,19147,1,2016,Multifamily Housing,64000,1846250.26,,,,95,28.800000,80.800000,1337.4,187,,-75.15507325,39.95430865
-75.23419189453125,39.945800781249986,1286,6395769,840 - 846 S 55th Street,DRE 55 LLC,884350802,19143,1,1930,Non-Refrigerated Warehouse,40894,1173619.157,0,,,19,28.700000,80.400000,48.7,118.900000,,-75.23425803,39.94554853
-75.1239013671875,40.02862548828125,1287,3330746,100 W DUNCANNON AVE,Olney HS,785345400,19120,1,1931,K-12 School,332185,7090337.308,2420715.010000,,,88,28.600000,67.400000,5884.4,846.900000,,-75.12393822,40.02842976
-75.144775390625,40.013793945312493,1288,3773988,1000 W. Lycoming Avenue,Little Flower Catholic High School,777247000,19140,2,1939,K-12 School,184000,1707965.653,914996.671000,2621999.800000,,98,28.500000,45.600000,1711.2,416.200000,,-75.14483833,40.01363228
-75.14801025390625,39.96978759765625,1289,5010192,973 N 7TH ST,MT. TABOR SR. CYBER VILLAGE,886904200,19123,1,2007,Multifamily Housing,59095,1643081.014,26036.545660,,,80,28.200000,78.300000,1742.2,167.800000,,-75.1480437,39.96959812
-75.13177490234375,39.974182128906257,1290,5104846,410 Memphis Street,Chesterman,881068610,19125,1,1942,Multifamily Housing,59309,1672858.903,,,,82,28.200000,79,584.8,169.500000,,-75.13184928,39.97415047
-75.027099609375,40.080993652343743,1291,3880929,9501 Roosevelt Blvd,MRA Realty,883088901,19114,1,1989,Medical Office,68776,1220936.773,705748.983200,,,100,28,60.500000,1319.7,161.200000,,-75.02721699,40.08088382
-75.20849609375,39.9542236328125,1292,4920204,4247 Locust Street,Fairfax Apartments,881121500,19104,1,1928,Multifamily Housing,144000,2715711.113,1303358.840000,,,100,27.900000,62.300000,7859.7,344.400000,,-75.20849587,39.95399336
-75.23040771484375,39.962036132812493,1293,5091549,5522 Arch Steet,Salvation Army- Booth Facility,881450820,19139,1,2007,Multifamily Housing,88560,171200.512,2295479.928000,,,100,27.900000,32.600000,5611.2,139.300000,,-75.23047707,39.96189704
-75.03509521484375,40.11041259765625,1294,3787453,10060 Sandmeyer Lane,F P Woll & Company,884237500,19116,1,1978,Manufacturing/Industrial Plant,52172,569770.2212,880531.314600,,,,27.800000,48.300000,99.4,104.500000,,-75.03518545,40.11027682
-75.0220947265625,40.08624267578125,1295,7538299,9815 E Roosevelt Blvd,Auroras Encore LLC,884266000,19115,1,1971,Medical Office,78500,2181880.17,,,,95,27.800000,77.800000,1259.7,221,,-75.0221189,40.0859755
-75.1453857421875,39.94921875,1296,4905844,24 S. Bank Street,Bank Street Court,881007600,19106,1,1860,Multifamily Housing,59000,1606983.76,,,,90,27.200000,76.300000,2057.1,162.800000,,-75.1454419,39.94906822
-75.09521484375,40.055603027343743,1297,4566549,6610 Hasbrook Ave. ,6610 Hasbrook Partnership,884121701,19111,1,1940,Mixed Use Property,93166,598751.408,1929313.468000,,,64,27.100000,39.700000,508.7,163.100000,,-75.09523499,40.05551813
-75.18060302734375,39.95062255859375,1298,5044744,2429-42 Locust St ,Locust Point Condominium Association,888049620,19103,1,2007,Multifamily Housing,85975,2306822.492,,,,100,26.800000,75.100000,3019.8,233.700000,,-75.18062136,39.95044217
-75.16619873046875,39.9573974609375,1299,7732984,200 N. 16th St.,Franklin Tower Residences,881809216,19102,1,2017,Multifamily Housing,626685,16668698.19,,,,94,26.600000,74.500000,5395.7,1688.700000,,-75.16621449,39.95720959
-75.1580810546875,40.030029296874986,1300,4968692,4901 Stenton Ave ,Fishers Crossing,881422820,19144,1,1890,Multifamily Housing,198000,5217091.304,,,,93,26.300000,73.800000,,528.600000,,-75.15807319,40.02987947
-75.16326904296875,39.937988281250007,1301,4590387,1201-21 Washington Ave,U-Haul Moving and Storage of South Philadelphia (1201-21) (808066),884005170,19147,1,1907,Self-Storage Facility,99140,1880292.808,719011.467700,,,,26.200000,60.700000,32.1,228.700000,,-75.1633586,39.93782781
-75.15411376953125,39.954040527343743,1302,4895821,111 N 9th Street,(PA2422) - The Pearl,888112952,19107,1,2007,Multifamily Housing,160920,4204931.74,,,,91,26.100000,73.200000,3787.4,426,,-75.15412688,39.95378224
-75.14678955078125,39.94921875,1303,3721208,321 Chestnut Street,National Liberty Museum,771737000,19106,1,1905,Museum,84410,1274442.392,919025.187500,,,,26,53.700000,120.8,177.900000,,-75.1468191,39.94906655
-75.127197265625,40.004638671874993,1304,4479069,101 EAST VENANGO STREET,VENANGO 101 ASSOCIATES LLC,884047200,19134,0,1930,Retail Store,86000,734753.0456,1482763.044000,,,,25.800000,42,210.1,153.200000,,-75.12718852,40.00452415
